field_id,latitude,longitude,year,season_number,season_start,season_end,season_length_days,yield_kg_ha,ndvi_peak,ndvi_mean,ndvi_auc,ndvi_slope_mid,precip_cum,rh_mean,gdd_cum,solar_cum,water_stress_index
field_39.3000_-121.7000,39.3,-121.7,2021,1,29-03-2021,25-10-2021,210,8282.45414139686,0.8741,0.58290663507109,1962.0264,0.00738333333333333,187.49,30.391279620853076,3149.71,5280.41,0.5783912838316001
field_39.3000_-121.7000,39.3,-121.7,2022,1,09-02-2022,07-09-2022,210,8220.485281359608,0.534,0.3935563981042653,1322.6935999999998,0.0042833333333333334,85.85,39.88431279620853,2577.71,5118.7,0.4430602122511474
field_39.3000_-121.7000,39.3,-121.7,2023,1,14-04-2023,10-11-2023,210,8751.578704867783,0.9191,0.6110654028436019,2059.2608,0.007956666666666667,77.62,44.03037914691943,2774.1499999999996,4942.890000000001,0.43180076180229554
field_39.3000_-121.7000,39.3,-121.7,2024,1,13-04-2024,09-11-2024,210,8625.493341326213,0.827,0.6145857819905214,2067.976,0.005636666666666664,79.14,35.528104265402845,3173.07,5127.76,0.5379604239003316
field_39.3000_-121.7000,39.3,-121.7,2025,1,14-07-2025,13-08-2025,30,4924.329061064825,0.8438,0.8380967741935484,402.37199999999996,0,0.47000000000000003,28.85548387096774,565.3499999999999,868.49,0.6696381956295526
field_33.7000_-117.8000,33.7,-117.8,2014,1,08-03-2014,07-05-2014,60,5510.639644990752,0.3645,0.34787868852459025,334.05680000000007,0.0008700000000000004,17.18,62.295901639344265,406.23,1431.99,0.20937724522977694
field_33.7000_-117.8000,33.7,-117.8,2015,1,09-04-2015,08-06-2015,60,5386.265789051796,0.3859,0.3683262295081966,353.61919999999986,0.0008866666666666671,32.31999999999999,67.26672131147541,430.1000000000001,1441.7099999999998,0.18604307739854878
field_33.7000_-117.8000,33.7,-117.8,2016,1,18-11-2016,18-12-2016,30,4883.106828448366,0.3718,0.3638612903225807,174.61200000000002,0,63.45000000000001,65.96290322580646,118.38000000000001,340.77,0.156526726326743
field_33.7000_-117.8000,33.7,-117.8,2017,1,24-03-2017,23-05-2017,60,5393.602858058993,0.3652,0.35450819672131134,340.3879999999999,0.0005466666666666675,16.25,69.08344262295083,402.84000000000003,1530.07,0.1711121637910955
field_33.7000_-117.8000,33.7,-117.8,2018,1,08-03-2018,07-05-2018,60,5382.465361044654,0.3975,0.36250000000000004,347.94000000000005,-0.001583333,49.989999999999995,65.81524590163936,346.5,1355.0800000000002,0.17867605079279755
field_33.7000_-117.8000,33.7,-117.8,2019,1,01-01-2019,31-01-2019,30,4693.719498286955,0.3812,0.3657290322580647,175.47680000000008,-0.000726667,112.03999999999999,69.08193548387096,106,340.9999999999999,0.13750227402011797
field_33.7000_-117.8000,33.7,-117.8,2020,1,01-01-2020,31-01-2020,30,4514.882518873375,0.4031,0.35888709677419345,172.05679999999995,-0.002076667,7.709999999999999,69.46451612903228,109.02999999999999,380.50000000000006,0.13758369684356567
field_33.7000_-117.8000,33.7,-117.8,2021,1,08-03-2021,07-05-2021,60,5147.609274532555,0.3928,0.3573327868852459,343.03920000000005,0.0012533333333333322,28.890000000000004,67.75786885245901,295.34999999999997,1396.24,0.15919508207471111
field_33.7000_-117.8000,33.7,-117.8,2022,1,03-01-2022,04-03-2022,60,5144.047079793298,0.3765,0.35981639344262295,345.4312,0.0006666666666666673,19.79,58.214754098360665,261.5,896.3399999999999,0.19855755182298662
field_33.7000_-117.8000,33.7,-117.8,2023,1,16-09-2023,15-11-2023,60,5746.465146358901,0.3874,0.3760459016393443,361.0672,0.0006466666666666676,17.04,61.48278688524591,598.93,1012.5999999999999,0.2544514450864462
field_33.7000_-117.8000,33.7,-117.8,2024,1,01-01-2024,16-02-2024,46,4576.636304545242,0.387,0.3754340425531914,276.22559999999993,0,221.56,74.07106382978722,132.12,553.39,0.11069632919873253
field_33.7000_-117.8000,33.7,-117.8,2025,1,28-06-2025,13-08-2025,46,5680.879681071807,0.3954,0.37739148936170197,277.7407999999999,-0.001203333,3.01,60.90531914893617,535.0300000000001,1342.72,0.27866189429606153
field_42.4000_-76.5000,42.4,-76.5,2014,1,07-04-2014,31-10-2014,207,8175.637512767847,0.8269,0.7316999999999999,2426.380800000001,-5.67E-05,661.83,77.52461538461537,1210.97,3571.3300000000004,0.11280626055226832
field_42.4000_-76.5000,42.4,-76.5,2015,1,07-04-2015,15-10-2015,191,8401.332672917155,0.8565,0.7390890625000001,2261.7255999999998,-0.00123,641.28,74.17822916666667,1368.24,3540.49,0.14271728603153935
field_42.4000_-76.5000,42.4,-76.5,2016,1,28-03-2016,24-10-2016,210,8665.931649891956,0.8209,0.7028104265402844,2363.8496000000005,0.003206666666666665,558.8599999999999,71.11549763033175,1485.5800000000002,3931.2700000000004,0.15331966867620528
field_42.4000_-76.5000,42.4,-76.5,2017,1,14-04-2017,10-11-2017,210,8570.195357589084,0.8512,0.7341791469194314,2469.6104000000005,0.002263333333333332,755.33,78.40616113744076,1308.77,3521.01,0.11224975497705199
field_42.4000_-76.5000,42.4,-76.5,2018,1,14-04-2018,10-11-2018,210,9087.879990517278,0.805,0.7256568720379147,2440.4288,0.0011166666666666658,862.44,80.92270142180097,1471.24,3471.25,0.10016154373890962
field_42.4000_-76.5000,42.4,-76.5,2019,1,07-04-2019,31-10-2019,207,8457.51923225063,0.8305,0.7375783653846153,2445.6791999999996,0.0005166666666666653,758.99,79.3626923076923,1294.04,3514.46,0.10823639505054247
field_42.4000_-76.5000,42.4,-76.5,2020,1,28-03-2020,24-10-2020,210,8646.99830926369,0.8055,0.6999516587677724,2354.3664,0.0005033333333333334,561.11,75.10009478672985,1394.53,3870.8399999999992,0.12757130110285037
field_42.4000_-76.5000,42.4,-76.5,2021,1,07-04-2021,31-10-2021,207,8259.300105339975,0.8309,0.7505783653846154,2488.5,0.0007600000000000015,919.7,80.406875,1427.61,3466.48,0.10629709901842949
field_42.4000_-76.5000,42.4,-76.5,2022,1,13-03-2022,09-10-2022,210,8450.191460336653,0.8201,0.6892578199052133,2317.9616,0.006740000000000001,627.4000000000001,75.68184834123223,1350.78,3839.7599999999998,0.12057001060098979
field_42.4000_-76.5000,42.4,-76.5,2023,1,29-03-2023,25-10-2023,210,8550.860803825959,0.8304,0.7167881516587677,2410.9824,0.0020233333333333327,697.43,76.93995260663507,1291.7000000000003,3722.8799999999997,0.11805323504189032
field_42.4000_-76.5000,42.4,-76.5,2024,1,12-03-2024,08-10-2024,210,8193.337869339111,0.7893,0.6835265402843603,2299.1984,0.0023633333333333323,693.71,78.0449289099526,1448.44,3679.95,0.11404705616974764
field_42.4000_-76.5000,42.4,-76.5,2025,1,14-07-2025,13-08-2025,30,4911.832813780874,0.8053,0.7983999999999998,383.1959999999999,0,56.400000000000006,72.51741935483872,368.77,-335.71,0.20058442219909808
field_40.9000_-74.1000,40.9,-74.1,2014,1,23-04-2014,01-11-2014,192,8146.52096717149,0.4643,0.37670984455958556,1159.0168,-0.001413333,616.83,74.61512953367874,1577.5700000000002,3495.62,0.15218120238037722
field_40.9000_-74.1000,40.9,-74.1,2015,1,11-05-2015,10-07-2015,60,5153.700486225836,0.4504,0.42147704918032775,404.3831999999999,-0.00136,253.44,77.21786885245902,589.45,1224.6999999999998,0.14932255303233902
field_40.9000_-74.1000,40.9,-74.1,2016,1,08-05-2016,29-09-2016,144,6756.054820772057,0.4435,0.359791724137931,829.4496,0.0038966666666666668,375.82,68.6684827586207,1672.19,3006.16,0.2246901945065398
field_40.9000_-74.1000,40.9,-74.1,2017,1,09-05-2017,30-09-2017,144,7413.9677737988795,0.4737,0.3514972413793104,810.712,-0.000556667,488.12,76.6336551724138,1427.01,2775.48,0.15443059017360286
field_40.9000_-74.1000,40.9,-74.1,2018,1,28-06-2018,27-08-2018,60,5616.295562643208,0.4364,0.40893114754098375,392.43360000000007,-0.001776667,362.55,78.80836065573772,824.92,1276.68,0.16616561272059469
field_40.9000_-74.1000,40.9,-74.1,2019,1,09-05-2019,01-11-2019,176,8039.629056490836,0.4501,0.3720604519774012,1048.824,0.00304,669.63,77.1238418079096,1643.69,3226.47,0.14649529823486232
field_40.9000_-74.1000,40.9,-74.1,2020,1,26-05-2020,25-07-2020,60,5394.31019693291,0.4526,0.40370491803278685,387.40399999999994,-0.002606667,200.08,75.40983606557377,750.9099999999999,1395.3,0.18286885245901638
field_40.9000_-74.1000,40.9,-74.1,2021,1,09-05-2021,01-11-2021,176,7573.962008476434,0.6949,0.4042542372881356,1140.9384,-0.0023,908.76,80.28367231638417,1689.1000000000001,3112.62,0.12810377585304358
field_40.9000_-74.1000,40.9,-74.1,2022,1,11-05-2022,10-07-2022,60,5206.760422711726,0.4253,0.41579180327868864,399.0496000000001,-0.00097,166.41,76.3111475409836,595.81,1323.1800000000003,0.15608882613992667
field_40.9000_-74.1000,40.9,-74.1,2023,1,09-05-2023,16-10-2023,160,7961.035390232181,0.5677,0.3815565217391304,977.8063999999998,-0.004643333,704.65,77.68229813664598,1526.15,3029.14,0.1447388447719351
field_40.9000_-74.1000,40.9,-74.1,2024,1,22-04-2024,16-11-2024,208,8098.901892679841,0.4529,0.38113588516746416,1269.7816000000003,-0.001153333,525.26,73.6622009569378,1842.54,3774.4700000000003,0.16285161020428413
field_40.9000_-74.1000,40.9,-74.1,2025,1,11-05-2025,10-07-2025,60,5296.6396181598375,0.4514,0.425960655737705,408.6536000000001,-0.00244,237.10999999999996,80.13311475409834,580.9100000000001,158.3499999999998,0.12914452469766205
field_39.5000_-77.3000,39.5,-77.3,2014,1,13-03-2014,09-10-2014,210,8295.834880066355,0.8735,0.7469345971563979,2512.5944,0.0027266666666666663,706.1299999999999,75.48222748815165,1714.1299999999999,3953.25,0.1404035612781983
field_39.5000_-77.3000,39.5,-77.3,2015,1,07-04-2015,15-10-2015,191,8261.810573891367,0.9012,0.7849786458333333,2402.2456,0.004450000000000002,656.95,72.43489583333333,1949.6000000000001,3638.5699999999997,0.18407364004629637
field_39.5000_-77.3000,39.5,-77.3,2016,1,13-04-2016,09-11-2016,210,8353.850004045093,0.8824,0.7526872037914689,2530.8935999999994,0.002366666666666669,596.8900000000001,71.66654028436018,2061.29,3837.08,0.1858800287025599
field_39.5000_-77.3000,39.5,-77.3,2017,1,09-02-2017,07-09-2017,210,8866.202200428763,0.8909,0.7515772511848342,2526.4192000000003,0.010780000000000001,741.2099999999999,74.55568720379146,1628.1,3734.54,0.13701219789537525
field_39.5000_-77.3000,39.5,-77.3,2018,1,14-04-2018,10-11-2018,210,8369.400022666365,0.8987,0.8051601895734597,2707.9728,0.001303333333333334,1239.5500000000002,82.45066350710903,1972.1999999999998,3515.2900000000004,0.11067698375972376
field_39.5000_-77.3000,39.5,-77.3,2019,1,09-02-2019,07-09-2019,210,8072.650240761948,0.8847,0.7318729857819906,2460.8304000000003,0.007016666666666668,764.0799999999999,77.71194312796209,1723.46,3843.48,0.11912350219596742
field_39.5000_-77.3000,39.5,-77.3,2020,1,12-03-2020,08-10-2020,210,8507.696593096898,0.9081,0.7816317535545022,2628.4312,-0.000276667,605.53,71.7829383886256,1875.2800000000002,3892.15,0.17266702023764066
field_39.5000_-77.3000,39.5,-77.3,2021,1,16-05-2021,12-12-2021,210,8820.819733185961,0.8721,0.7760251184834123,2609.0224,0.001889999999999999,639.26,73.18071090047393,1987.47,3384.5099999999998,0.16398914886458082
field_39.5000_-77.3000,39.5,-77.3,2022,1,25-02-2022,23-09-2022,210,8513.41518526704,0.8701,0.7555137440758293,2540.2047999999995,0.0028566666666666666,626.22,69.78161137440759,1935.7399999999998,3929.42,0.18248708259023824
field_39.5000_-77.3000,39.5,-77.3,2023,1,14-04-2023,10-11-2023,210,8610.090932384039,0.8271,0.7686369668246444,2583.4536,0.0029766666666666683,500.15999999999997,66.09156398104265,2013.61,3869.2400000000002,0.21882029772916148
field_39.5000_-77.3000,39.5,-77.3,2024,1,29-04-2024,25-11-2024,210,8212.572911362202,0.8791,0.7733260663507108,2600.4984,0.0031833333333333306,560.51,70.72492890995261,2122.2,3699.9,0.1930975364434761
field_39.5000_-77.3000,39.5,-77.3,2025,1,11-05-2025,10-07-2025,60,5433.6936309119665,0.8535,0.8315754098360655,798.1576,-0.001663333,322.38000000000005,77.08524590163931,687.5899999999999,215.56000000000023,0.16248063262563853
field_38.0000_-81.1000,38,-81.1,2014,1,25-02-2014,23-09-2014,210,8271.718029632535,0.9318,0.720942654028436,2423.4352,0.018349999999999998,551.51,74.31360189573459,1605.8600000000001,3953.8999999999996,0.13783329338514413
field_38.0000_-81.1000,38,-81.1,2015,1,07-04-2015,31-10-2015,207,8615.699737762685,0.9179,0.8055749999999999,2671.6304,-0.004716667,657.45,74.51985576923077,1841.66,3825.5399999999995,0.15838849656065088
field_38.0000_-81.1000,38,-81.1,2016,1,28-03-2016,24-10-2016,210,8755.893857114965,0.9254,0.8107895734597156,2728.4336,0.0005199999999999982,699.1099999999999,72.89284360189573,1965.61,4006.7300000000005,0.17152920382965345
field_38.0000_-81.1000,38,-81.1,2017,1,14-04-2017,10-11-2017,210,8397.114453729411,0.9266,0.823945497630332,2770.5592000000006,0.004693333333333335,677.42,72.69383886255925,1877.1,3790.71,0.1694254552533261
field_38.0000_-81.1000,38,-81.1,2018,1,07-04-2018,31-10-2018,207,8419.19311675615,0.9379,0.7824524038461538,2594.0664000000006,-0.00195,819.45,78.53879807692307,1992.6,3756.03,0.13610460387543144
field_38.0000_-81.1000,38,-81.1,2019,1,29-03-2019,25-10-2019,210,8848.943146762595,0.93,0.832904739336493,2802.2824,0.0011300000000000014,591.66,72.37156398104266,2089.5099999999998,4027.4500000000003,0.18163841692684354
field_38.0000_-81.1000,38,-81.1,2020,1,13-04-2020,09-11-2020,210,8527.318317792638,0.9197,0.7577521327014217,2549.9703999999992,0.0007733333333333332,744.95,77.70810426540287,1696.15,3827.4799999999996,0.1310217617087066
field_38.0000_-81.1000,38,-81.1,2021,1,07-04-2021,31-10-2021,207,8105.85322166031,0.9356,0.8325596153846153,2760.8176000000003,0.00019999999999999649,591.44,72.73124999999999,1902.19,3775.4499999999994,0.17230965805288465
field_38.0000_-81.1000,38,-81.1,2022,1,13-03-2022,09-10-2022,210,8398.312270641736,0.9432,0.791634123222749,2662.728,0.0027500000000000007,787.28,75.13805687203792,1760.9100000000003,3961.2200000000003,0.14678954683931925
field_38.0000_-81.1000,38,-81.1,2023,1,29-03-2023,25-10-2023,210,8729.018166449432,0.937,0.8176777251184835,2750.8615999999997,0.0010066666666666668,608.8800000000001,70.94090047393364,1789.4499999999998,3889.1000000000004,0.1768285227068874
field_38.0000_-81.1000,38,-81.1,2024,1,25-02-2024,22-09-2024,210,8458.541391116489,0.9427,0.7914568720379146,2661.6248,0.004196666666666667,540.3399999999999,70.20180094786728,1931.9299999999998,4099.65,0.18394197609517612
field_38.0000_-81.1000,38,-81.1,2025,1,28-06-2025,13-08-2025,46,5127.283026739702,0.9197,0.9077744680851061,668.2111999999997,0.0006233333333333313,175.36999999999998,77.96489361702126,642.14,-4.63,0.17380229228912042
field_41.6000_-71.9000,41.6,-71.9,2014,1,13-03-2014,09-10-2014,210,8264.983414361728,0.9184,0.7760421800947868,2609.9496,0.0029233333333333333,613.1800000000001,76.7959241706161,1421.96,4119.83,0.11958346946384857
field_41.6000_-71.9000,41.6,-71.9,2015,1,07-04-2015,15-10-2015,191,8140.173234890636,0.9374,0.8421921874999999,2577.362399999999,0.0008633333333333344,486.23,76.59494791666667,1607.31,3849.4900000000002,0.14106501200267652
field_41.6000_-71.9000,41.6,-71.9,2016,1,12-03-2016,08-10-2016,210,8490.491458812447,0.9081,0.7652895734597155,2573.5832,0.005459999999999998,500.75,75.04540284360189,1590.2299999999998,4188.27,0.13829025635542777
field_41.6000_-71.9000,41.6,-71.9,2017,1,07-04-2017,31-10-2017,207,8845.567453150137,0.8593,0.7311923076923077,2424.8384000000005,-0.003616667,713.72,79.26778846153846,1566.72,3744.6,0.12002721166944037
field_41.6000_-71.9000,41.6,-71.9,2018,1,07-04-2018,31-10-2018,207,8267.613278697903,0.9143,0.8208903846153847,2722.1311999999994,0.00021333333333333575,797.9000000000001,81.12903846153846,1628.44,3727.57,0.1083791982433432
field_41.6000_-71.9000,41.6,-71.9,2019,1,14-04-2019,10-11-2019,210,8908.066093723792,0.919,0.7749819905213269,2608.9208,0.0004900000000000015,811.5900000000001,79.34582938388625,1542.72,3774.51,0.11715352286261914
field_41.6000_-71.9000,41.6,-71.9,2020,1,06-04-2020,30-10-2020,207,8635.049621571266,0.926,0.7820802884615385,2594.7223999999997,0.00121,556.4300000000001,75.53980769230769,1643.5900000000001,3917.2300000000005,0.141286225866001
field_41.6000_-71.9000,41.6,-71.9,2021,1,30-04-2021,26-11-2021,210,8447.88791077311,0.9338,0.8333080568720378,2801.9103999999998,0.0012733333333333338,885.02,79.60810426540283,1663.6399999999999,3558.37,0.11876974570652055
field_41.6000_-71.9000,41.6,-71.9,2022,1,07-04-2022,15-10-2022,191,8080.587436498313,0.9325,0.8344869791666666,2553.143199999999,0.00021666666666666872,572.33,75.13427083333333,1624.1399999999999,3844.5499999999997,0.15109945247938372
field_41.6000_-71.9000,41.6,-71.9,2023,1,07-04-2023,15-10-2023,191,8471.669911364548,0.9395,0.8205588541666667,2510.652,0.0023800000000000006,804.3,80.33234374999999,1510.42,3708.64,0.11626521334092887
field_41.6000_-71.9000,41.6,-71.9,2024,1,06-04-2024,30-10-2024,207,8704.560849829166,0.9292,0.7997788461538461,2653.2000000000003,0.0012233333333333356,599.54,79.35730769230769,1594.2400000000002,3865.1600000000003,0.11985133921351088
field_41.6000_-71.9000,41.6,-71.9,2025,1,27-05-2025,26-07-2025,60,5479.736141271898,0.9059,0.8892475409836065,853.776,0.00042000000000000186,136.64999999999998,80.39540983606557,662.5799999999999,286.0800000000001,0.13633010574218407
field_44.0000_-72.7000,44,-72.7,2014,1,29-03-2014,25-10-2014,210,8271.57340884709,0.9393,0.7867635071090049,2646.5296,0.0031766666666666683,683.3399999999999,83.07516587677725,914.3000000000001,3494.34,0.07256582789694753
field_44.0000_-72.7000,44,-72.7,2015,1,07-04-2015,15-10-2015,191,7652.991939322505,0.99,0.8402125000000001,2571.1936,0.0006766666666666661,641.06,81.1846875,999.1400000000001,3450.0499999999997,0.08932732936740452
field_44.0000_-72.7000,44,-72.7,2016,1,28-03-2016,24-10-2016,210,8468.324448990083,0.9297,0.798234123222749,2685.6856000000007,0.0019133333333333335,546.97,80.33601895734596,1033.6599999999999,3783.2200000000003,0.0863590479923333
field_44.0000_-72.7000,44,-72.7,2017,1,29-03-2017,25-10-2017,210,8556.637149794504,0.9474,0.7828834123222749,2634.7376000000004,0.0013533333333333323,777.71,83.21165876777253,973.9899999999999,3420.08,0.07554010942251962
field_44.0000_-72.7000,44,-72.7,2018,1,07-04-2018,15-10-2018,191,8148.684896395598,0.9207,0.8092213541666666,2477.6232,-0.000233333,627.25,82.96942708333334,1083.48,3384.25,0.08226091955385553
field_44.0000_-72.7000,44,-72.7,2019,1,07-04-2019,31-10-2019,207,8302.771364472119,0.919,0.7665658653846154,2543.4631999999992,-0.003093333,789.6200000000001,82.94168269230771,921.3800000000001,3461.6499999999996,0.0756517236663276
field_44.0000_-72.7000,44,-72.7,2020,1,06-04-2020,28-09-2020,175,7443.759277299607,0.9402,0.8158715909090909,2286.744,0.0006200000000000021,387.76,79.73624999999998,1005.8,3332.9900000000002,0.09556814337121218
field_44.0000_-72.7000,44,-72.7,2021,1,13-03-2021,09-10-2021,210,8222.478919204115,0.9454,0.7963857819905212,2679.1952,0.0026133333333333343,615.08,81.07360189573461,1065.5,3506.08,0.08431934601873266
field_44.0000_-72.7000,44,-72.7,2022,1,14-04-2022,10-11-2022,210,8594.472087096283,0.9298,0.7871440758293836,2648.8231999999994,0.00036999999999999994,579.02,79.72549763033176,1051.1599999999999,3549.84,0.09397696272171185
field_44.0000_-72.7000,44,-72.7,2023,1,29-03-2023,25-10-2023,210,8370.293370166584,0.9244,0.7859995260663508,2644.416,0.0010700000000000006,865.71,82.84559241706162,1016.2399999999999,3454.2200000000003,0.07786339531606803
field_44.0000_-72.7000,44,-72.7,2024,1,12-03-2024,08-10-2024,210,8441.611206800942,0.9031,0.7459545023696684,2510.46,0.009633333333333334,746.58,83.06815165876776,1116.84,3596.9300000000003,0.07549009748358457
field_44.0000_-72.7000,44,-72.7,2025,1,14-07-2025,13-08-2025,30,5326.29631636872,0.9232,0.9121451612903229,437.7720000000001,0,60.58,79.34387096774194,312.12000000000006,-356.65,0.13817839778009017
field_52.1000_-106.6000,52.1,-106.6,2014,1,25-05-2014,16-10-2014,144,6800.832990897177,0.4151,0.3930393103448276,906.6728,-0.000323333,272.69999999999993,66.1896551724138,868.81,2502.4399999999996,0.1737843951644867
field_52.1000_-106.6000,52.1,-106.6,2015,1,09-05-2015,01-11-2015,176,8195.959848390388,0.4311,0.3950079096045198,1113.236,0.0011166666666666658,272.53999999999996,59.53401129943503,1026.3799999999999,3129.0300000000007,0.2011129155564067
field_52.1000_-106.6000,52.1,-106.6,2016,1,08-05-2016,31-10-2016,176,7738.582049921173,0.4331,0.3800005649717514,1071.004,-0.001103333,338.59000000000003,64.72943502824859,1020.68,2931.86,0.16769924820241103
field_52.1000_-106.6000,52.1,-106.6,2017,1,09-05-2017,16-10-2017,160,7715.903749406115,0.4335,0.3939565217391304,1009.8040000000001,0.0008733333333333334,189.43,56.56347826086957,1054.05,3060.75,0.23074955211090106
field_52.1000_-106.6000,52.1,-106.6,2018,1,25-05-2018,16-10-2018,144,6931.883552288944,0.4306,0.38340068965517243,884.2968000000001,0.0011533333333333322,198.27000000000004,58.46689655172413,977.9799999999999,2511.41,0.20863939690844235
field_52.1000_-106.6000,52.1,-106.6,2019,1,09-05-2019,01-11-2019,176,7589.29630090674,0.4469,0.3810836158192091,1075.4696,-0.000126667,317.98,62.962203389830506,920.19,2951.5600000000004,0.1665982411854831
field_52.1000_-106.6000,52.1,-106.6,2020,1,24-05-2020,15-10-2020,144,7115.423340360148,0.422,0.39259379310344833,905.1552,0.00010000000000000009,292.56,63.07055172413793,897.06,2601.57,0.19375735424019025
field_52.1000_-106.6000,52.1,-106.6,2021,1,09-05-2021,16-10-2021,160,7017.640491932026,0.4178,0.3759801242236025,963.5735999999999,-0.000316667,276.99,57.068260869565215,1200.92,2925.69,0.2439758292285535
field_52.1000_-106.6000,52.1,-106.6,2022,1,25-05-2022,30-09-2022,128,7244.525439644406,0.4031,0.38594263565891473,790.8008000000001,0.00023666666666666652,181.70999999999998,58.96550387596899,1091.82,2500.08,0.25244167538008533
field_52.1000_-106.6000,52.1,-106.6,2023,1,25-05-2023,01-11-2023,160,7131.436575912311,0.4603,0.38036583850931677,974.116,-3.33E-05,227.86999999999998,59.33341614906833,1167.0700000000002,2680.4300000000003,0.21833408953358277
field_52.1000_-106.6000,52.1,-106.6,2024,1,24-05-2024,31-10-2024,160,7277.30697126456,0.4265,0.39010807453416146,999.1632,0.0007799999999999992,208.42,59.45732919254659,1109.65,2602.0299999999997,0.21994021186296825
field_52.1000_-106.6000,52.1,-106.6,2025,1,12-06-2025,11-08-2025,60,5265.127199205018,0.4364,0.4278278688524589,410.7631999999999,0.000416666666666667,187.98,62.40098360655737,516.64,1191.8300000000002,0.23147639256472283
field_49.9000_-97.1000,49.9,-97.1,2022,1,30-07-2022,28-09-2022,60,5765.216227081926,0.413,0.3337967213114754,320.3864,-0.00314,80.57000000000001,70.83016393442624,484.15999999999997,1041.02,0.17366253931738773
field_49.9000_-97.1000,49.9,-97.1,2024,1,27-06-2024,26-08-2024,60,5372.580467892666,0.3227,0.2830180327868851,271.4183999999999,-0.003003333,129.23999999999998,68.97508196721311,676.74,1201.58,0.2181475575382962
field_43.7000_-79.4000,43.7,-79.4,2014,1,09-05-2014,17-11-2014,192,8210.128336041475,0.5448,0.3949093264248705,1215.4624000000001,-0.00672,435.46000000000004,76.8322797927461,1230.17,3142.79,0.12214590282602668
field_43.7000_-79.4000,43.7,-79.4,2015,1,27-05-2015,26-07-2015,60,5211.692260275016,0.4984,0.426360655737705,409.1168,-0.003636667,190.14999999999998,75.93524590163935,496.2,1310.82,0.1452827340320702
field_43.7000_-79.4000,43.7,-79.4,2016,1,08-05-2016,16-11-2016,192,8300.514949667746,0.5476,0.417659067357513,1284.3056000000001,-0.007043333,305.71000000000004,71.57088082901555,1653.19,3548.8999999999996,0.1737505275094633
field_43.7000_-79.4000,43.7,-79.4,2017,1,23-04-2017,17-11-2017,208,8239.653406495665,0.5502,0.3941727272727273,1312.9504000000002,0.004463333333333334,524.19,76.52377990430622,1418.0900000000001,3414.5199999999995,0.12630917812092213
field_43.7000_-79.4000,43.7,-79.4,2018,1,09-05-2018,01-11-2018,176,7614.957354357751,0.4987,0.4040734463276836,1140.768,-0.000863333,396.6,74.88949152542374,1572.78,3096.169999999999,0.15586579687829166
field_43.7000_-79.4000,43.7,-79.4,2019,1,09-05-2019,14-09-2019,128,6584.765677551933,0.6082,0.4005868217054264,822.7080000000001,-0.00582,329.08000000000004,75.31093023255815,1102.29,2578.0699999999997,0.15133123846523638
field_43.7000_-79.4000,43.7,-79.4,2020,1,08-05-2020,02-12-2020,208,8538.614934917226,0.5801,0.3999578947368421,1332.384,-0.003176667,322.22,72.83971291866028,1539.71,3479.3,0.14962199297177267
field_43.7000_-79.4000,43.7,-79.4,2021,1,09-05-2021,17-11-2021,192,7905.417081536168,0.4744,0.4017202072538859,1237.7856,-0.001553333,366.14,72.34124352331607,1659.15,3183.42,0.16903942805444436
field_43.7000_-79.4000,43.7,-79.4,2022,1,09-05-2022,17-11-2022,192,8344.408922737404,0.5318,0.4158015544041451,1278.9024,0.004090000000000001,275.7,71.18544041450778,1473.48,3338.45,0.1664789795547084
field_43.7000_-79.4000,43.7,-79.4,2023,1,28-06-2023,27-08-2023,60,5443.078944173115,0.4418,0.41622295081967225,399.31680000000006,-0.001706667,157.82,71.38688524590165,734.93,1182.55,0.21028763074442341
field_43.7000_-79.4000,43.7,-79.4,2024,1,15-05-2024,11-12-2024,210,8554.213186233219,0.4983,0.4287445497630332,1441.2392,0.00040999999999999923,405.39,73.67886255924171,1617.13,3192.0499999999997,0.14803082543518786
field_43.7000_-79.4000,43.7,-79.4,2025,1,28-06-2025,13-08-2025,46,5418.902449711308,0.5086,0.4771446808510638,351.09439999999995,-0.002206667,63.379999999999995,68.47893617021278,652.4099999999997,-948.48,0.2509188457673153
field_49.2000_-122.7000,49.2,-122.7,2014,1,13-03-2014,09-10-2014,210,7909.076619137936,0.735,0.6253156398104264,2101.3232,0.004833333333333334,524.97,79.63345971563983,1040.7,3607.62,0.09709627425709205
field_49.2000_-122.7000,49.2,-122.7,2015,1,28-06-2015,27-08-2015,60,6022.816681299967,0.7393,0.6749475409836067,647.8936,0.0017100000000000004,44.02,72.87868852459017,569.77,1327.0599999999997,0.17484650076144398
field_49.2000_-122.7000,49.2,-122.7,2016,1,29-04-2016,25-11-2016,210,8604.059493851464,0.7789,0.6501516587677726,2184.496,0.0014499999999999995,704.8199999999999,81.69696682464453,924.53,3073.49,0.08567467666494472
field_49.2000_-122.7000,49.2,-122.7,2017,1,07-04-2017,31-10-2017,207,8244.863811188303,0.7258,0.6467403846153847,2141.7520000000004,0.0015466666666666665,489.34000000000003,78.89625,995.65,3555.35,0.10108493329326929
field_49.2000_-122.7000,49.2,-122.7,2018,1,11-05-2018,10-07-2018,60,5660.105772052031,0.7673,0.7191819672131151,690.6744000000001,0.00346,68.77,78.18491803278687,317.53000000000003,1222.65,0.11056908730627976
